exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,2,1,41,write,create/open,1562018221.200062,1562018221.208994,0.008932,0.000000
1,2,1,41,write,write/read,1562018221.208995,1562018224.583193,3.374198,9944416.429575
1,2,1,41,write,close,1562018224.583194,1562018224.583212,0.000019,0.000000
1,2,1,41,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,41,read,create/open,1562018224.672869,1562018224.697312,0.024443,0.000000
1,2,1,41,read,write/read,1562018224.697313,1562018224.914464,0.217151,154520907.857088
1,2,1,41,read,close,1562018224.914465,1562018225.646734,0.732270,0.000000
1,2,1,41,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,41,write,create/open,1562018228.950007,1562018228.957556,0.007549,0.000000
1,4,1,41,write,write/read,1562018228.957556,1562018231.525876,2.568319,13064743.051940
1,4,1,41,write,close,1562018231.525876,1562018231.525884,0.000007,0.000000
1,4,1,41,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,41,read,create/open,1562018231.713359,1562018231.751149,0.037789,0.000000
1,4,1,41,read,write/read,1562018231.751149,1562018231.966791,0.215642,155602507.059761
1,4,1,41,read,close,1562018231.966792,1562018233.354073,1.387281,0.000000
1,4,1,41,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,41,write,create/open,1562018233.564497,1562018233.572084,0.007587,0.000000
2,2,1,41,write,write/read,1562018233.572084,1562018235.845319,2.273235,14760652.013708
2,2,1,41,write,close,1562018235.845320,1562018235.845330,0.000010,0.000000
2,2,1,41,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,41,read,create/open,1562018236.554192,1562018236.575365,0.021173,0.000000
2,2,1,41,read,write/read,1562018236.575365,1562018236.805739,0.230374,145651930.129839
2,2,1,41,read,close,1562018236.805740,1562018237.786710,0.980970,0.000000
2,2,1,41,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,41,write,create/open,1562018243.131302,1562018243.142003,0.010701,0.000000
2,4,1,41,write,write/read,1562018243.142004,1562018246.043806,2.901803,11563305.491183
2,4,1,41,write,close,1562018246.043807,1562018246.043815,0.000008,0.000000
2,4,1,41,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,41,read,create/open,1562018246.045040,1562018246.068852,0.023813,0.000000
2,4,1,41,read,write/read,1562018246.068853,1562018246.288832,0.219979,152534672.457894
2,4,1,41,read,close,1562018246.288833,1562018247.118529,0.829696,0.000000
2,4,1,41,read,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,41,write,create/open,1562018257.176961,1562018257.184634,0.007672,0.000000
3,2,1,41,write,write/read,1562018257.184634,1562018259.766810,2.582176,12994635.333530
3,2,1,41,write,close,1562018259.766811,1562018259.766819,0.000009,0.000000
3,2,1,41,write,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,41,read,create/open,1562018260.009049,1562018260.027372,0.018323,0.000000
3,2,1,41,read,write/read,1562018260.027373,1562018260.260810,0.233438,143740515.198863
3,2,1,41,read,close,1562018260.260811,1562018261.024957,0.764147,0.000000
3,2,1,41,read,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,41,write,create/open,1562018252.653846,1562018252.659812,0.005967,0.000000
3,4,1,41,write,write/read,1562018252.659813,1562018255.008171,2.348358,14288462.997848
3,4,1,41,write,close,1562018255.008172,1562018255.008180,0.000008,0.000000
3,4,1,41,write,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,41,read,create/open,1562018255.460418,1562018255.477667,0.017250,0.000000
3,4,1,41,read,write/read,1562018255.477668,1562018255.706099,0.228431,146890741.517496
3,4,1,41,read,close,1562018255.706099,1562018256.292327,0.586228,0.000000
3,4,1,41,read,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,41,write,create/open,1562018266.459141,1562018266.465944,0.006803,0.000000
4,2,1,41,write,write/read,1562018266.465944,1562018268.722469,2.256525,14869959.320345
4,2,1,41,write,close,1562018268.722470,1562018268.722478,0.000008,0.000000
4,2,1,41,write,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,41,read,create/open,1562018269.332754,1562018269.358167,0.025413,0.000000
4,2,1,41,read,write/read,1562018269.358168,1562018269.597310,0.239142,140311502.633333
4,2,1,41,read,close,1562018269.597311,1562018270.865165,1.267854,0.000000
4,2,1,41,read,remove,0.000000,0.000000,0.000000,0.000000
4,4,1,41,write,create/open,1562018261.850793,1562018261.856998,0.006205,0.000000
4,4,1,41,write,write/read,1562018261.856999,1562018264.657666,2.800668,11980869.456446
4,4,1,41,write,close,1562018264.657667,1562018264.657675,0.000008,0.000000
4,4,1,41,write,remove,0.000000,0.000000,0.000000,0.000000
4,4,1,41,read,create/open,1562018264.683793,1562018264.701193,0.017400,0.000000
4,4,1,41,read,write/read,1562018264.701194,1562018264.915179,0.213985,156807252.387223
4,4,1,41,read,close,1562018264.915180,1562018265.574279,0.659100,0.000000
4,4,1,41,read,remove,0.000000,0.000000,0.000000,0.000000
5,2,1,41,write,create/open,1562018278.298071,1562018278.309717,0.011646,0.000000
5,2,1,41,write,write/read,1562018278.309717,1562018281.363534,3.053817,10987701.296213
5,2,1,41,write,close,1562018281.363535,1562018281.363543,0.000008,0.000000
5,2,1,41,write,remove,0.000000,0.000000,0.000000,0.000000
5,2,1,41,read,create/open,1562018281.364344,1562018281.397168,0.032824,0.000000
5,2,1,41,read,write/read,1562018281.397169,1562018281.606720,0.209551,160125299.492591
5,2,1,41,read,close,1562018281.606721,1562018282.480054,0.873334,0.000000
5,2,1,41,read,remove,0.000000,0.000000,0.000000,0.000000
5,4,1,41,write,create/open,1562018283.230667,1562018283.237797,0.007129,0.000000
5,4,1,41,write,write/read,1562018283.237797,1562018285.929537,2.691740,12465705.266932
5,4,1,41,write,close,1562018285.929537,1562018285.929545,0.000008,0.000000
