exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,1,1,22,write,create/open,1562023993.829863,1562023993.854488,0.024625,0.000000
1,1,1,22,write,write/read,1562023993.854488,1562023994.300948,0.446460,75156635.201493
1,1,1,22,write,close,1562023994.300949,1562023994.300971,0.000022,0.000000
1,1,1,22,write,remove,0.000000,0.000000,0.000000,0.000000
1,1,1,22,read,create/open,1562023994.329626,1562023994.338831,0.009205,0.000000
1,1,1,22,read,write/read,1562023994.338831,1562023994.451950,0.113119,296630418.028572
1,1,1,22,read,close,1562023994.451951,1562023994.453886,0.001936,0.000000
1,1,1,22,read,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,22,write,create/open,1562023994.484958,1562023994.496262,0.011304,0.000000
1,2,1,22,write,write/read,1562023994.496262,1562023995.382181,0.885919,37875288.222343
1,2,1,22,write,close,1562023995.382182,1562023995.382193,0.000010,0.000000
1,2,1,22,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,22,read,create/open,1562023995.410432,1562023995.429739,0.019307,0.000000
1,2,1,22,read,write/read,1562023995.429739,1562023995.662673,0.232934,144051390.595989
1,2,1,22,read,close,1562023995.662674,1562023995.667110,0.004436,0.000000
1,2,1,22,read,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,22,write,create/open,1562023995.698952,1562023995.708080,0.009128,0.000000
1,3,1,22,write,write/read,1562023995.708080,1562023996.148590,0.440510,76171776.730188
1,3,1,22,write,close,1562023996.148591,1562023996.148599,0.000008,0.000000
1,3,1,22,write,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,22,read,create/open,1562023996.166814,1562023996.187179,0.020365,0.000000
1,3,1,22,read,write/read,1562023996.187179,1562023996.298901,0.111721,300340569.226019
1,3,1,22,read,close,1562023996.298902,1562023996.300865,0.001964,0.000000
1,3,1,22,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,22,write,create/open,1562023996.323444,1562023996.332930,0.009485,0.000000
1,4,1,22,write,write/read,1562023996.332930,1562023997.217142,0.884212,37948411.014815
1,4,1,22,write,close,1562023997.217142,1562023997.217151,0.000009,0.000000
1,4,1,22,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,22,read,create/open,1562023997.224215,1562023997.258407,0.034192,0.000000
1,4,1,22,read,write/read,1562023997.258407,1562023997.494210,0.235803,142298502.932498
1,4,1,22,read,close,1562023997.494211,1562023997.496392,0.002181,0.000000
1,4,1,22,read,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,22,write,create/open,1562023999.507625,1562023999.516006,0.008382,0.000000
2,1,1,22,write,write/read,1562023999.516006,1562023999.964843,0.448836,74758726.091191
2,1,1,22,write,close,1562023999.964844,1562023999.964851,0.000008,0.000000
2,1,1,22,write,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,22,read,create/open,1562023999.971311,1562023999.991052,0.019742,0.000000
2,1,1,22,read,write/read,1562023999.991053,1562024000.099362,0.108310,309801353.683338
2,1,1,22,read,close,1562024000.099363,1562024000.100267,0.000905,0.000000
2,1,1,22,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,22,write,create/open,1562024000.127782,1562024000.138161,0.010379,0.000000
2,2,1,22,write,write/read,1562024000.138162,1562024001.035716,0.897554,37384287.894257
2,2,1,22,write,close,1562024001.035717,1562024001.035726,0.000009,0.000000
2,2,1,22,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,22,read,create/open,1562024001.037532,1562024001.061217,0.023685,0.000000
2,2,1,22,read,write/read,1562024001.061218,1562024001.293609,0.232391,144387755.194398
2,2,1,22,read,close,1562024001.293610,1562024001.297461,0.003850,0.000000
2,2,1,22,read,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,22,write,create/open,1562023997.518432,1562023997.525256,0.006824,0.000000
2,3,1,22,write,write/read,1562023997.525256,1562023997.954925,0.429669,78093694.326774
2,3,1,22,write,close,1562023997.954926,1562023997.954934,0.000008,0.000000
2,3,1,22,write,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,22,read,create/open,1562023997.975595,1562023997.993853,0.018258,0.000000
2,3,1,22,read,write/read,1562023997.993854,1562023998.108633,0.114779,292338266.701275
2,3,1,22,read,close,1562023998.108634,1562023998.109385,0.000751,0.000000
2,3,1,22,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,22,write,create/open,1562023998.130506,1562023998.136447,0.005941,0.000000
2,4,1,22,write,write/read,1562023998.136447,1562023999.007396,0.870949,38526307.760813
