exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,2,1,40,write,create/open,1562023994.484895,1562023994.490350,0.005455,0.000000
1,2,1,40,write,write/read,1562023994.490351,1562023995.381687,0.891336,37645100.554209
1,2,1,40,write,close,1562023995.381687,1562023995.381714,0.000027,0.000000
1,2,1,40,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,40,read,create/open,1562023995.410345,1562023995.426736,0.016390,0.000000
1,2,1,40,read,write/read,1562023995.426736,1562023995.624899,0.198164,169326997.219937
1,2,1,40,read,close,1562023995.624900,1562023995.635278,0.010377,0.000000
1,2,1,40,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,40,write,create/open,1562023996.323371,1562023996.331395,0.008024,0.000000
1,4,1,40,write,write/read,1562023996.331395,1562023997.217628,0.886233,37861868.795368
1,4,1,40,write,close,1562023997.217629,1562023997.217638,0.000010,0.000000
1,4,1,40,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,40,read,create/open,1562023997.224083,1562023997.246305,0.022222,0.000000
1,4,1,40,read,write/read,1562023997.246306,1562023997.454790,0.208484,160944928.903851
1,4,1,40,read,close,1562023997.454791,1562023997.457175,0.002385,0.000000
1,4,1,40,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,40,write,create/open,1562024000.127690,1562024000.133028,0.005338,0.000000
2,2,1,40,write,write/read,1562024000.133029,1562024001.014776,0.881747,38054468.655696
2,2,1,40,write,close,1562024001.014777,1562024001.014787,0.000010,0.000000
2,2,1,40,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,40,read,create/open,1562024001.037416,1562024001.053781,0.016365,0.000000
2,2,1,40,read,write/read,1562024001.053781,1562024001.281380,0.227599,147427914.545309
2,2,1,40,read,close,1562024001.281381,1562024001.290453,0.009072,0.000000
2,2,1,40,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,40,write,create/open,1562023998.130380,1562023998.135956,0.005576,0.000000
2,4,1,40,write,write/read,1562023998.135957,1562023999.020886,0.884930,37917616.044370
2,4,1,40,write,close,1562023999.020887,1562023999.020896,0.000009,0.000000
2,4,1,40,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,40,read,create/open,1562023999.039891,1562023999.065474,0.025582,0.000000
2,4,1,40,read,write/read,1562023999.065474,1562023999.282849,0.217375,154361935.904025
2,4,1,40,read,close,1562023999.282850,1562023999.287326,0.004476,0.000000
2,4,1,40,read,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,40,write,create/open,1562024002.731746,1562024002.741322,0.009576,0.000000
3,2,1,40,write,write/read,1562024002.741322,1562024003.606310,0.864988,38791785.045279
3,2,1,40,write,close,1562024003.606311,1562024003.606320,0.000009,0.000000
3,2,1,40,write,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,40,read,create/open,1562024003.633746,1562024003.648492,0.014746,0.000000
3,2,1,40,read,write/read,1562024003.648492,1562024003.881169,0.232677,144210657.838716
3,2,1,40,read,close,1562024003.881170,1562024003.884246,0.003076,0.000000
3,2,1,40,read,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,40,write,create/open,1562024004.114702,1562024004.120355,0.005653,0.000000
3,4,1,40,write,write/read,1562024004.120355,1562024005.006039,0.885683,37885361.586435
3,4,1,40,write,close,1562024005.006040,1562024005.006049,0.000010,0.000000
3,4,1,40,write,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,40,read,create/open,1562024005.035784,1562024005.054685,0.018901,0.000000
3,4,1,40,read,write/read,1562024005.054685,1562024005.267675,0.212990,157540259.850167
3,4,1,40,read,close,1562024005.267676,1562024005.276881,0.009205,0.000000
3,4,1,40,read,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,40,write,create/open,1562024007.534746,1562024007.541872,0.007126,0.000000
4,2,1,40,write,write/read,1562024007.541872,1562024008.437923,0.896051,37447004.347253
4,2,1,40,write,close,1562024008.437924,1562024008.437937,0.000012,0.000000
4,2,1,40,write,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,40,read,create/open,1562024008.442739,1562024008.458110,0.015371,0.000000
4,2,1,40,read,write/read,1562024008.458110,1562024008.670497,0.212387,157987512.943586
4,2,1,40,read,close,1562024008.670498,1562024008.677189,0.006691,0.000000
4,2,1,40,read,remove,0.000000,0.000000,0.000000,0.000000
