exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,2,1,55,write,create/open,1562023994.485204,1562023994.490746,0.005542,0.000000
1,2,1,55,write,write/read,1562023994.490746,1562023995.389024,0.898278,37354173.291350
1,2,1,55,write,close,1562023995.389026,1562023995.389050,0.000024,0.000000
1,2,1,55,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,55,read,create/open,1562023995.410682,1562023995.435939,0.025257,0.000000
1,2,1,55,read,write/read,1562023995.435940,1562023995.653104,0.217164,154512086.340497
1,2,1,55,read,close,1562023995.653105,1562023995.657583,0.004478,0.000000
1,2,1,55,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,55,write,create/open,1562023996.323658,1562023996.332397,0.008739,0.000000
1,4,1,55,write,write/read,1562023996.332398,1562023997.222864,0.890466,37681869.903212
1,4,1,55,write,close,1562023997.222865,1562023997.222874,0.000010,0.000000
1,4,1,55,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,55,read,create/open,1562023997.224356,1562023997.248015,0.023659,0.000000
1,4,1,55,read,write/read,1562023997.248016,1562023997.439455,0.191439,175274658.766664
1,4,1,55,read,close,1562023997.439456,1562023997.445728,0.006272,0.000000
1,4,1,55,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,55,write,create/open,1562024000.127994,1562024000.134629,0.006635,0.000000
2,2,1,55,write,write/read,1562024000.134630,1562024001.013939,0.879310,38159972.244545
2,2,1,55,write,close,1562024001.013940,1562024001.013950,0.000010,0.000000
2,2,1,55,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,55,read,create/open,1562024001.037759,1562024001.061624,0.023865,0.000000
2,2,1,55,read,write/read,1562024001.061625,1562024001.279228,0.217603,154200080.591445
2,2,1,55,read,close,1562024001.279228,1562024001.282575,0.003347,0.000000
2,2,1,55,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,55,write,create/open,1562023998.130728,1562023998.139276,0.008548,0.000000
2,4,1,55,write,write/read,1562023998.139277,1562023999.023088,0.883811,37965609.233012
2,4,1,55,write,close,1562023999.023089,1562023999.023098,0.000010,0.000000
2,4,1,55,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,55,read,create/open,1562023999.040186,1562023999.057047,0.016861,0.000000
2,4,1,55,read,write/read,1562023999.057048,1562023999.248491,0.191444,175270511.406147
2,4,1,55,read,close,1562023999.248492,1562023999.254052,0.005560,0.000000
2,4,1,55,read,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,55,write,create/open,1562024002.732109,1562024002.774960,0.042850,0.000000
3,2,1,55,write,write/read,1562024002.774960,1562024003.633098,0.858137,39101469.305557
3,2,1,55,write,close,1562024003.633099,1562024003.633108,0.000009,0.000000
3,2,1,55,write,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,55,read,create/open,1562024003.634103,1562024003.654139,0.020036,0.000000
3,2,1,55,read,write/read,1562024003.654139,1562024003.898338,0.244199,137406077.994355
3,2,1,55,read,close,1562024003.898340,1562024003.901632,0.003292,0.000000
3,2,1,55,read,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,55,write,create/open,1562024004.115006,1562024004.121479,0.006473,0.000000
3,4,1,55,write,write/read,1562024004.121480,1562024005.033939,0.912459,36773627.125732
3,4,1,55,write,close,1562024005.033939,1562024005.033948,0.000009,0.000000
3,4,1,55,write,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,55,read,create/open,1562024005.036014,1562024005.060893,0.024879,0.000000
3,4,1,55,read,write/read,1562024005.060893,1562024005.296998,0.236104,142116874.741570
3,4,1,55,read,close,1562024005.296999,1562024005.298079,0.001080,0.000000
3,4,1,55,read,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,55,write,create/open,1562024007.534553,1562024007.541090,0.006537,0.000000
4,2,1,55,write,write/read,1562024007.541091,1562024008.407407,0.866317,38732299.101944
4,2,1,55,write,close,1562024008.407408,1562024008.407418,0.000010,0.000000
4,2,1,55,write,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,55,read,create/open,1562024008.443024,1562024008.463088,0.020064,0.000000
4,2,1,55,read,write/read,1562024008.463088,1562024008.685893,0.222805,150599979.834746
