exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,2,1,43,write,create/open,1562019979.278774,1562019979.285459,0.006685,0.000000
1,2,1,43,write,write/read,1562019979.285460,1562019981.803875,2.518416,13323626.025568
1,2,1,43,write,close,1562019981.803876,1562019981.803885,0.000009,0.000000
1,2,1,43,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,43,read,create/open,1562019981.807563,1562019981.846080,0.038517,0.000000
1,2,1,43,read,write/read,1562019981.846081,1562019982.068908,0.222827,150584994.040614
1,2,1,43,read,close,1562019982.068909,1562019982.072069,0.003160,0.000000
1,2,1,43,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,43,write,create/open,1562019972.760488,1562019972.780149,0.019660,0.000000
1,4,1,43,write,write/read,1562019972.780149,1562019975.603761,2.823612,11883514.850380
1,4,1,43,write,close,1562019975.603762,1562019975.603785,0.000023,0.000000
1,4,1,43,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,43,read,create/open,1562019976.074462,1562019976.099735,0.025273,0.000000
1,4,1,43,read,write/read,1562019976.099735,1562019976.286714,0.186978,179456480.141140
1,4,1,43,read,close,1562019976.286715,1562019976.289464,0.002750,0.000000
1,4,1,43,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,43,write,create/open,1562019987.795233,1562019987.802604,0.007370,0.000000
2,2,1,43,write,write/read,1562019987.802604,1562019990.151296,2.348692,14286433.833296
2,2,1,43,write,close,1562019990.151297,1562019990.151305,0.000008,0.000000
2,2,1,43,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,43,read,create/open,1562019990.300428,1562019990.317937,0.017509,0.000000
2,2,1,43,read,write/read,1562019990.317937,1562019990.524499,0.206562,162442765.841543
2,2,1,43,read,close,1562019990.524499,1562019990.530677,0.006178,0.000000
2,2,1,43,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,43,write,create/open,1562019984.931714,1562019984.939380,0.007666,0.000000
2,4,1,43,write,write/read,1562019984.939380,1562019987.487134,2.547754,13170201.868279
2,4,1,43,write,close,1562019987.487134,1562019987.487143,0.000008,0.000000
2,4,1,43,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,43,read,create/open,1562019987.489739,1562019987.511860,0.022121,0.000000
2,4,1,43,read,write/read,1562019987.511860,1562019987.738181,0.226321,148260680.042737
2,4,1,43,read,close,1562019987.738182,1562019987.743209,0.005028,0.000000
2,4,1,43,read,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,43,write,create/open,1562019996.512586,1562019996.518945,0.006358,0.000000
3,2,1,43,write,write/read,1562019996.518945,1562019999.021653,2.502708,13407249.013308
3,2,1,43,write,close,1562019999.021654,1562019999.021662,0.000009,0.000000
3,2,1,43,write,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,43,read,create/open,1562019999.205207,1562019999.248620,0.043413,0.000000
3,2,1,43,read,write/read,1562019999.248620,1562019999.461004,0.212384,157989286.482019
3,2,1,43,read,close,1562019999.461005,1562019999.462885,0.001880,0.000000
3,2,1,43,read,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,43,write,create/open,1562019990.598228,1562019990.604310,0.006082,0.000000
3,4,1,43,write,write/read,1562019990.604311,1562019993.139530,2.535220,13235315.426812
3,4,1,43,write,close,1562019993.139531,1562019993.139539,0.000008,0.000000
3,4,1,43,write,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,43,read,create/open,1562019993.200886,1562019993.219253,0.018368,0.000000
3,4,1,43,read,write/read,1562019993.219254,1562019993.471131,0.251878,133217241.836420
3,4,1,43,read,close,1562019993.471132,1562019993.473686,0.002554,0.000000
3,4,1,43,read,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,43,write,create/open,1562020003.986605,1562020003.992148,0.005543,0.000000
4,2,1,43,write,write/read,1562020003.992148,1562020008.831475,4.839326,6933699.239656
4,2,1,43,write,close,1562020008.831475,1562020008.831483,0.000008,0.000000
4,2,1,43,write,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,43,read,create/open,1562020008.884175,1562020008.893486,0.009312,0.000000
4,2,1,43,read,write/read,1562020008.893487,1562020009.124356,0.230868,145340119.251794
4,2,1,43,read,close,1562020009.124356,1562020009.128049,0.003693,0.000000
4,2,1,43,read,remove,0.000000,0.000000,0.000000,0.000000
4,4,1,43,write,create/open,1562019999.681517,1562019999.689276,0.007759,0.000000
4,4,1,43,write,write/read,1562019999.689276,1562020002.203753,2.514476,13344502.468012
4,4,1,43,write,close,1562020002.203753,1562020002.203762,0.000009,0.000000
4,4,1,43,write,remove,0.000000,0.000000,0.000000,0.000000
4,4,1,43,read,create/open,1562020002.245092,1562020002.268946,0.023854,0.000000
4,4,1,43,read,write/read,1562020002.268946,1562020002.491441,0.222494,150810256.175549
4,4,1,43,read,close,1562020002.491441,1562020002.497110,0.005668,0.000000
4,4,1,43,read,remove,0.000000,0.000000,0.000000,0.000000
5,2,1,43,write,create/open,1562020010.890913,1562020010.896555,0.005642,0.000000
5,2,1,43,write,write/read,1562020010.896556,1562020013.273046,2.376490,14119321.770411
5,2,1,43,write,close,1562020013.273047,1562020013.273055,0.000008,0.000000
5,2,1,43,write,remove,0.000000,0.000000,0.000000,0.000000
5,2,1,43,read,create/open,1562020013.453055,1562020013.478272,0.025217,0.000000
5,2,1,43,read,write/read,1562020013.478272,1562020013.687246,0.208974,160567768.309294
5,2,1,43,read,close,1562020013.687247,1562020013.690383,0.003136,0.000000
5,2,1,43,read,remove,0.000000,0.000000,0.000000,0.000000
5,4,1,43,write,create/open,1562020013.765136,1562020013.771184,0.006047,0.000000
5,4,1,43,write,write/read,1562020013.771184,1562020016.385093,2.613909,12836878.376965
5,4,1,43,write,close,1562020016.385094,1562020016.385103,0.000009,0.000000
5,4,1,43,write,remove,0.000000,0.000000,0.000000,0.000000
5,4,1,43,read,create/open,1562020016.455641,1562020016.473397,0.017756,0.000000
5,4,1,43,read,write/read,1562020016.473397,1562020016.678602,0.205205,163516668.396276
5,4,1,43,read,close,1562020016.678603,1562020016.680415,0.001812,0.000000
5,4,1,43,read,remove,0.000000,0.000000,0.000000,0.000000
