exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,1,1,11,write,create/open,1562019976.389983,1562019976.398185,0.008201,0.000000
1,1,1,11,write,write/read,1562019976.398185,1562019977.684758,1.286573,26080478.884855
1,1,1,11,write,close,1562019977.684758,1562019977.684766,0.000008,0.000000
1,1,1,11,write,remove,0.000000,0.000000,0.000000,0.000000
1,1,1,11,read,create/open,1562019977.738343,1562019977.747798,0.009455,0.000000
1,1,1,11,read,write/read,1562019977.747798,1562019977.860339,0.112541,298152431.096468
1,1,1,11,read,close,1562019977.860340,1562019977.862871,0.002531,0.000000
1,1,1,11,read,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,11,write,create/open,1562019979.278774,1562019979.285240,0.006466,0.000000
1,2,1,11,write,write/read,1562019979.285240,1562019981.733717,2.448477,13704206.679886
1,2,1,11,write,close,1562019981.733718,1562019981.733726,0.000009,0.000000
1,2,1,11,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,11,read,create/open,1562019981.807561,1562019981.825401,0.017840,0.000000
1,2,1,11,read,write/read,1562019981.825402,1562019982.060013,0.234611,143021397.044735
1,2,1,11,read,close,1562019982.060014,1562019982.066052,0.006038,0.000000
1,2,1,11,read,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,11,write,create/open,1562019977.900397,1562019977.906262,0.005865,0.000000
1,3,1,11,write,write/read,1562019977.906263,1562019979.113799,1.207536,27787521.445745
1,3,1,11,write,close,1562019979.113799,1562019979.113807,0.000007,0.000000
1,3,1,11,write,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,11,read,create/open,1562019979.116051,1562019979.132752,0.016701,0.000000
1,3,1,11,read,write/read,1562019979.132752,1562019979.252457,0.119704,280310566.616929
1,3,1,11,read,close,1562019979.252458,1562019979.253910,0.001452,0.000000
1,3,1,11,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,11,write,create/open,1562019972.760487,1562019972.779691,0.019203,0.000000
1,4,1,11,write,write/read,1562019972.779691,1562019975.787098,3.007407,11157262.684365
1,4,1,11,write,close,1562019975.787099,1562019975.787119,0.000020,0.000000
1,4,1,11,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,11,read,create/open,1562019976.074461,1562019976.100543,0.026081,0.000000
1,4,1,11,read,write/read,1562019976.100543,1562019976.289313,0.188769,177753611.409737
1,4,1,11,read,close,1562019976.289314,1562019976.291777,0.002464,0.000000
1,4,1,11,read,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,11,write,create/open,1562019983.496151,1562019983.501537,0.005385,0.000000
2,1,1,11,write,write/read,1562019983.501537,1562019984.752627,1.251090,26820167.577648
2,1,1,11,write,close,1562019984.752627,1562019984.752636,0.000008,0.000000
2,1,1,11,write,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,11,read,create/open,1562019984.775117,1562019984.792927,0.017810,0.000000
2,1,1,11,read,write/read,1562019984.792928,1562019984.902551,0.109624,306086804.485746
2,1,1,11,read,close,1562019984.902552,1562019984.904115,0.001563,0.000000
2,1,1,11,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,11,write,create/open,1562019987.795232,1562019987.802362,0.007130,0.000000
2,2,1,11,write,write/read,1562019987.802362,1562019990.284917,2.482554,13516092.432681
2,2,1,11,write,close,1562019990.284917,1562019990.284925,0.000008,0.000000
2,2,1,11,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,11,read,create/open,1562019990.300428,1562019990.332330,0.031903,0.000000
2,2,1,11,read,write/read,1562019990.332331,1562019990.541179,0.208848,160664552.086003
2,2,1,11,read,close,1562019990.541179,1562019990.542352,0.001173,0.000000
2,2,1,11,read,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,11,write,create/open,1562019982.114036,1562019982.119836,0.005800,0.000000
2,3,1,11,write,write/read,1562019982.119836,1562019983.300344,1.180508,28423730.857027
2,3,1,11,write,close,1562019983.300344,1562019983.300352,0.000008,0.000000
2,3,1,11,write,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,11,read,create/open,1562019983.337759,1562019983.350162,0.012403,0.000000
2,3,1,11,read,write/read,1562019983.350162,1562019983.471075,0.120913,277509915.044500
2,3,1,11,read,close,1562019983.471075,1562019983.472440,0.001364,0.000000
2,3,1,11,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,11,write,create/open,1562019984.931712,1562019984.939018,0.007306,0.000000
2,4,1,11,write,write/read,1562019984.939018,1562019987.486543,2.547524,13171387.607643
2,4,1,11,write,close,1562019987.486544,1562019987.486552,0.000009,0.000000
2,4,1,11,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,11,read,create/open,1562019987.489738,1562019987.510370,0.020632,0.000000
