exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,1,1,23,write,create/open,1562015681.113809,1562015681.120995,0.007185,0.000000
1,1,1,23,write,write/read,1562015681.120995,1562015682.307730,1.186735,28274574.920589
1,1,1,23,write,close,1562015682.307731,1562015682.307739,0.000008,0.000000
1,1,1,23,write,remove,0.000000,0.000000,0.000000,0.000000
1,1,1,23,read,create/open,1562015682.382269,1562015682.392113,0.009844,0.000000
1,1,1,23,read,write/read,1562015682.392113,1562015682.507244,0.115131,291445924.686014
1,1,1,23,read,close,1562015682.507245,1562015682.656450,0.149205,0.000000
1,1,1,23,read,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,23,write,create/open,1562015682.807989,1562015682.815974,0.007985,0.000000
1,2,1,23,write,write/read,1562015682.815974,1562015685.220147,2.404173,13956746.637124
1,2,1,23,write,close,1562015685.220148,1562015685.220156,0.000008,0.000000
1,2,1,23,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,23,read,create/open,1562015685.348990,1562015685.371213,0.022223,0.000000
1,2,1,23,read,write/read,1562015685.371214,1562015685.570171,0.198957,168651302.781260
1,2,1,23,read,close,1562015685.570172,1562015685.597865,0.027693,0.000000
1,2,1,23,read,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,23,write,create/open,1562015686.149359,1562015686.156919,0.007560,0.000000
1,3,1,23,write,write/read,1562015686.156919,1562015687.359992,1.203073,27890613.960246
1,3,1,23,write,close,1562015687.359992,1562015687.359999,0.000007,0.000000
1,3,1,23,write,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,23,read,create/open,1562015687.531813,1562015687.543010,0.011197,0.000000
1,3,1,23,read,write/read,1562015687.543010,1562015687.654820,0.111810,300101688.300064
1,3,1,23,read,close,1562015687.654821,1562015687.805825,0.151004,0.000000
1,3,1,23,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,23,write,create/open,1562015676.170081,1562015676.396030,0.225949,0.000000
1,4,1,23,write,write/read,1562015676.396031,1562015680.290020,3.893989,8616982.049021
1,4,1,23,write,close,1562015680.290020,1562015680.290040,0.000019,0.000000
1,4,1,23,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,23,read,create/open,1562015680.316261,1562015680.336477,0.020216,0.000000
1,4,1,23,read,write/read,1562015680.336478,1562015680.543039,0.206562,162442765.841543
1,4,1,23,read,close,1562015680.543040,1562015680.583699,0.040659,0.000000
1,4,1,23,read,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,23,write,create/open,1562015687.948610,1562015687.955958,0.007348,0.000000
2,1,1,23,write,write/read,1562015687.955958,1562015689.126689,1.170731,28661098.829877
2,1,1,23,write,close,1562015689.126690,1562015689.126697,0.000007,0.000000
2,1,1,23,write,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,23,read,create/open,1562015689.247984,1562015689.265980,0.017996,0.000000
2,1,1,23,read,write/read,1562015689.265980,1562015689.375225,0.109245,307148272.189923
2,1,1,23,read,close,1562015689.375225,1562015689.555510,0.180285,0.000000
2,1,1,23,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,23,write,create/open,1562015691.497586,1562015691.504207,0.006621,0.000000
2,2,1,23,write,write/read,1562015691.504208,1562015693.988420,2.484212,13507073.091070
2,2,1,23,write,close,1562015693.988420,1562015693.988428,0.000008,0.000000
2,2,1,23,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,23,read,create/open,1562015694.022160,1562015694.032085,0.009926,0.000000
2,2,1,23,read,write/read,1562015694.032086,1562015694.225425,0.193339,173552221.795815
2,2,1,23,read,close,1562015694.225425,1562015694.262932,0.037507,0.000000
2,2,1,23,read,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,23,write,create/open,1562015689.664509,1562015689.671468,0.006960,0.000000
2,3,1,23,write,write/read,1562015689.671468,1562015691.071914,1.400446,23959819.573811
2,3,1,23,write,close,1562015691.071915,1562015691.071923,0.000008,0.000000
2,3,1,23,write,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,23,read,create/open,1562015691.072665,1562015691.082854,0.010189,0.000000
2,3,1,23,read,write/read,1562015691.082854,1562015691.193831,0.110977,302355008.916405
2,3,1,23,read,close,1562015691.193832,1562015691.330064,0.136232,0.000000
2,3,1,23,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,23,write,create/open,1562015694.789552,1562015694.794568,0.005015,0.000000
2,4,1,23,write,write/read,1562015694.794568,1562015697.195756,2.401188,13974096.756741
2,4,1,23,write,close,1562015697.195757,1562015697.195765,0.000008,0.000000
2,4,1,23,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,23,read,create/open,1562015697.438797,1562015697.455373,0.016576,0.000000
2,4,1,23,read,write/read,1562015697.455374,1562015697.636086,0.180713,185678083.229869
2,4,1,23,read,close,1562015697.636087,1562015697.671249,0.035162,0.000000
2,4,1,23,read,remove,0.000000,0.000000,0.000000,0.000000
3,1,1,23,write,create/open,1562015699.991104,1562015699.998131,0.007026,0.000000
3,1,1,23,write,write/read,1562015699.998131,1562015701.180778,1.182647,28372308.494654
3,1,1,23,write,close,1562015701.180779,1562015701.180787,0.000008,0.000000
3,1,1,23,write,remove,0.000000,0.000000,0.000000,0.000000
3,1,1,23,read,create/open,1562015701.221004,1562015701.240501,0.019497,0.000000
3,1,1,23,read,write/read,1562015701.240501,1562015701.569274,0.328773,102059714.305532
3,1,1,23,read,close,1562015701.569278,1562015701.612000,0.042722,0.000000
3,1,1,23,read,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,23,write,create/open,1562015701.629077,1562015701.634983,0.005905,0.000000
3,2,1,23,write,write/read,1562015701.634983,1562015704.211693,2.576710,13022202.108603
3,2,1,23,write,close,1562015704.211694,1562015704.211702,0.000008,0.000000
3,2,1,23,write,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,23,read,create/open,1562015704.345557,1562015704.367142,0.021585,0.000000
3,2,1,23,read,write/read,1562015704.367143,1562015704.587845,0.220703,152034569.042608
3,2,1,23,read,close,1562015704.587846,1562015704.811628,0.223782,0.000000
3,2,1,23,read,remove,0.000000,0.000000,0.000000,0.000000
3,3,1,23,write,create/open,1562015698.241755,1562015698.248407,0.006651,0.000000
3,3,1,23,write,write/read,1562015698.248407,1562015699.512419,1.264012,26545983.778882
3,3,1,23,write,close,1562015699.512419,1562015699.512428,0.000008,0.000000
3,3,1,23,write,remove,0.000000,0.000000,0.000000,0.000000
3,3,1,23,read,create/open,1562015699.571533,1562015699.582337,0.010804,0.000000
3,3,1,23,read,write/read,1562015699.582338,1562015699.688557,0.106220,315896301.283737
