exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,2,1,34,write,create/open,1562015682.807903,1562015682.815872,0.007969,0.000000
1,2,1,34,write,write/read,1562015682.815872,1562015685.189189,2.373317,14138200.650840
1,2,1,34,write,close,1562015685.189190,1562015685.189198,0.000008,0.000000
1,2,1,34,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,34,read,create/open,1562015685.348934,1562015685.366991,0.018057,0.000000
1,2,1,34,read,write/read,1562015685.366992,1562015685.613123,0.246131,136327300.194050
1,2,1,34,read,close,1562015685.613124,1562015686.064284,0.451160,0.000000
1,2,1,34,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,34,write,create/open,1562015676.169858,1562015676.395865,0.226007,0.000000
1,4,1,34,write,write/read,1562015676.395865,1562015679.755236,3.359370,9988309.505957
1,4,1,34,write,close,1562015679.755237,1562015679.755258,0.000021,0.000000
1,4,1,34,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,34,read,create/open,1562015680.316273,1562015680.336455,0.020182,0.000000
1,4,1,34,read,write/read,1562015680.336456,1562015680.548152,0.211697,158502442.061591
1,4,1,34,read,close,1562015680.548153,1562015680.573146,0.024993,0.000000
1,4,1,34,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,34,write,create/open,1562015691.497533,1562015691.505499,0.007966,0.000000
2,2,1,34,write,write/read,1562015691.505499,1562015693.965869,2.460370,13637964.059566
2,2,1,34,write,close,1562015693.965869,1562015693.965878,0.000009,0.000000
2,2,1,34,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,34,read,create/open,1562015694.022115,1562015694.051896,0.029781,0.000000
2,2,1,34,read,write/read,1562015694.051896,1562015694.257514,0.205617,163188657.473172
2,2,1,34,read,close,1562015694.257514,1562015694.404732,0.147218,0.000000
2,2,1,34,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,34,write,create/open,1562015694.789498,1562015694.796258,0.006760,0.000000
2,4,1,34,write,write/read,1562015694.796259,1562015697.189583,2.393324,14020014.326623
2,4,1,34,write,close,1562015697.189583,1562015697.189592,0.000009,0.000000
2,4,1,34,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,34,read,create/open,1562015697.438808,1562015697.460025,0.021217,0.000000
2,4,1,34,read,write/read,1562015697.460025,1562015697.676433,0.216408,155051706.883066
2,4,1,34,read,close,1562015697.676434,1562015697.954162,0.277728,0.000000
2,4,1,34,read,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,34,write,create/open,1562015701.629145,1562015701.637134,0.007990,0.000000
3,2,1,34,write,write/read,1562015701.637135,1562015704.103289,2.466155,13605971.455115
3,2,1,34,write,close,1562015704.103290,1562015704.103300,0.000009,0.000000
3,2,1,34,write,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,34,read,create/open,1562015704.345479,1562015704.369525,0.024046,0.000000
3,2,1,34,read,write/read,1562015704.369526,1562015704.583124,0.213599,157090972.806422
3,2,1,34,read,close,1562015704.583125,1562015704.800008,0.216883,0.000000
3,2,1,34,read,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,34,write,create/open,1562015705.154376,1562015705.160968,0.006591,0.000000
3,4,1,34,write,write/read,1562015705.160968,1562015707.711232,2.550265,13157235.543431
3,4,1,34,write,close,1562015707.711233,1562015707.711242,0.000008,0.000000
3,4,1,34,write,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,34,read,create/open,1562015707.803723,1562015707.830883,0.027161,0.000000
