exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,1,1,30,write,create/open,1562015681.113922,1562015681.121311,0.007389,0.000000
1,1,1,30,write,write/read,1562015681.121311,1562015682.256430,1.135118,29560296.573437
1,1,1,30,write,close,1562015682.256430,1562015682.256438,0.000008,0.000000
1,1,1,30,write,remove,0.000000,0.000000,0.000000,0.000000
1,1,1,30,read,create/open,1562015682.382290,1562015682.400182,0.017892,0.000000
1,1,1,30,read,write/read,1562015682.400182,1562015682.520580,0.120397,278698029.544277
1,1,1,30,read,close,1562015682.520580,1562015682.748104,0.227524,0.000000
1,1,1,30,read,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,30,write,create/open,1562015682.808028,1562015682.816194,0.008166,0.000000
1,2,1,30,write,write/read,1562015682.816194,1562015685.347897,2.531702,13253703.748851
1,2,1,30,write,close,1562015685.347897,1562015685.347905,0.000008,0.000000
1,2,1,30,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,30,read,create/open,1562015685.349044,1562015685.385019,0.035975,0.000000
1,2,1,30,read,write/read,1562015685.385020,1562015685.596098,0.211079,158966314.619004
1,2,1,30,read,close,1562015685.596099,1562015685.797711,0.201612,0.000000
1,2,1,30,read,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,30,write,create/open,1562015686.149230,1562015686.156374,0.007144,0.000000
1,3,1,30,write,write/read,1562015686.156375,1562015687.505831,1.349456,24865148.834075
1,3,1,30,write,close,1562015687.505832,1562015687.505840,0.000008,0.000000
1,3,1,30,write,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,30,read,create/open,1562015687.531810,1562015687.548029,0.016220,0.000000
1,3,1,30,read,write/read,1562015687.548029,1562015687.657658,0.109629,306072825.396469
1,3,1,30,read,close,1562015687.657659,1562015687.855693,0.198034,0.000000
1,3,1,30,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,30,write,create/open,1562015676.169957,1562015676.395625,0.225668,0.000000
1,4,1,30,write,write/read,1562015676.395626,1562015680.265128,3.869502,8671511.048877
1,4,1,30,write,close,1562015680.265129,1562015680.265147,0.000018,0.000000
1,4,1,30,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,30,read,create/open,1562015680.316292,1562015680.367712,0.051420,0.000000
1,4,1,30,read,write/read,1562015680.367713,1562015680.601985,0.234272,143228518.753489
1,4,1,30,read,close,1562015680.601986,1562015681.065026,0.463040,0.000000
1,4,1,30,read,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,30,write,create/open,1562015687.948516,1562015687.956301,0.007785,0.000000
2,1,1,30,write,write/read,1562015687.956301,1562015689.205486,1.249184,26861072.556409
2,1,1,30,write,close,1562015689.205486,1562015689.205495,0.000009,0.000000
2,1,1,30,write,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,30,read,create/open,1562015689.247965,1562015689.265777,0.017812,0.000000
2,1,1,30,read,write/read,1562015689.265777,1562015689.386973,0.121195,276862448.321618
2,1,1,30,read,close,1562015689.386973,1562015689.605419,0.218446,0.000000
2,1,1,30,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,30,write,create/open,1562015691.497624,1562015691.505360,0.007736,0.000000
2,2,1,30,write,write/read,1562015691.505360,1562015693.871518,2.366158,14180978.302971
2,2,1,30,write,close,1562015693.871519,1562015693.871528,0.000009,0.000000
2,2,1,30,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,30,read,create/open,1562015694.022188,1562015694.044294,0.022107,0.000000
2,2,1,30,read,write/read,1562015694.044295,1562015694.267789,0.223494,150135521.600985
2,2,1,30,read,close,1562015694.267790,1562015694.521515,0.253725,0.000000
2,2,1,30,read,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,30,write,create/open,1562015689.664645,1562015689.671074,0.006429,0.000000
2,3,1,30,write,write/read,1562015689.671074,1562015691.038703,1.367630,24534737.889105
2,3,1,30,write,close,1562015691.038704,1562015691.038712,0.000008,0.000000
2,3,1,30,write,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,30,read,create/open,1562015691.072710,1562015691.083090,0.010380,0.000000
2,3,1,30,read,write/read,1562015691.083090,1562015691.200120,0.117030,286717316.118568
2,3,1,30,read,close,1562015691.200120,1562015691.430200,0.230079,0.000000
2,3,1,30,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,30,write,create/open,1562015694.789568,1562015694.795015,0.005447,0.000000
2,4,1,30,write,write/read,1562015694.795015,1562015697.226152,2.431136,13801953.859161
2,4,1,30,write,close,1562015697.226152,1562015697.226160,0.000008,0.000000
2,4,1,30,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,30,read,create/open,1562015697.438815,1562015697.472536,0.033721,0.000000
2,4,1,30,read,write/read,1562015697.472537,1562015697.693351,0.220814,151957908.349982
2,4,1,30,read,close,1562015697.693352,1562015698.062603,0.369252,0.000000
2,4,1,30,read,remove,0.000000,0.000000,0.000000,0.000000
3,1,1,30,write,create/open,1562015699.991275,1562015699.999493,0.008218,0.000000
3,1,1,30,write,write/read,1562015699.999494,1562015701.180692,1.181198,28407115.985480
3,1,1,30,write,close,1562015701.180692,1562015701.180700,0.000007,0.000000
3,1,1,30,write,remove,0.000000,0.000000,0.000000,0.000000
3,1,1,30,read,create/open,1562015701.221032,1562015701.234632,0.013600,0.000000
3,1,1,30,read,write/read,1562015701.234633,1562015701.347934,0.113302,296151037.526310
3,1,1,30,read,close,1562015701.347935,1562015701.445291,0.097356,0.000000
3,1,1,30,read,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,30,write,create/open,1562015701.629188,1562015701.636236,0.007048,0.000000
3,2,1,30,write,write/read,1562015701.636237,1562015704.328352,2.692115,12463966.489923
3,2,1,30,write,close,1562015704.328353,1562015704.328361,0.000008,0.000000
3,2,1,30,write,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,30,read,create/open,1562015704.345546,1562015704.381868,0.036322,0.000000
3,2,1,30,read,write/read,1562015704.381868,1562015704.604058,0.222189,151017231.289183
3,2,1,30,read,close,1562015704.604058,1562015705.053277,0.449219,0.000000
3,2,1,30,read,remove,0.000000,0.000000,0.000000,0.000000
3,3,1,30,write,create/open,1562015698.241756,1562015698.249608,0.007852,0.000000
3,3,1,30,write,write/read,1562015698.249608,1562015699.483556,1.233948,27192749.363803
3,3,1,30,write,close,1562015699.483557,1562015699.483564,0.000007,0.000000
3,3,1,30,write,remove,0.000000,0.000000,0.000000,0.000000
3,3,1,30,read,create/open,1562015699.571523,1562015699.582458,0.010935,0.000000
3,3,1,30,read,write/read,1562015699.582458,1562015699.702865,0.120407,278675955.414473
3,3,1,30,read,close,1562015699.702865,1562015699.837278,0.134413,0.000000
3,3,1,30,read,remove,0.000000,0.000000,0.000000,0.000000
