exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,1,1,16,write,create/open,1562017056.319432,1562017056.420523,0.101091,0.000000
1,1,1,16,write,write/read,1562017056.420523,1562017057.540823,1.120300,29951290.159914
1,1,1,16,write,close,1562017057.540824,1562017057.540843,0.000019,0.000000
1,1,1,16,write,remove,0.000000,0.000000,0.000000,0.000000
1,1,1,16,read,create/open,1562017058.991738,1562017059.007491,0.015753,0.000000
1,1,1,16,read,write/read,1562017059.007503,1562017059.122555,0.115052,291645229.141270
1,1,1,16,read,close,1562017059.122556,1562017059.324060,0.201504,0.000000
1,1,1,16,read,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,16,write,create/open,1562017061.109208,1562017061.117260,0.008052,0.000000
1,2,1,16,write,write/read,1562017061.117260,1562017064.062160,2.944900,11394083.678411
1,2,1,16,write,close,1562017064.062161,1562017064.062168,0.000007,0.000000
1,2,1,16,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,16,read,create/open,1562017064.399165,1562017064.424060,0.024895,0.000000
1,2,1,16,read,write/read,1562017064.424061,1562017064.650270,0.226209,148333498.478936
1,2,1,16,read,close,1562017064.650271,1562017065.022985,0.372714,0.000000
1,2,1,16,read,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,16,write,create/open,1562017059.393180,1562017059.402008,0.008828,0.000000
1,3,1,16,write,write/read,1562017059.402009,1562017060.598689,1.196680,28039601.285320
1,3,1,16,write,close,1562017060.598689,1562017060.598697,0.000008,0.000000
1,3,1,16,write,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,16,read,create/open,1562017060.699826,1562017060.719284,0.019458,0.000000
1,3,1,16,read,write/read,1562017060.719284,1562017060.839384,0.120100,279386284.845154
1,3,1,16,read,close,1562017060.839385,1562017061.065402,0.226017,0.000000
1,3,1,16,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,16,write,create/open,1562017065.199159,1562017065.206479,0.007320,0.000000
1,4,1,16,write,write/read,1562017065.206480,1562017067.631099,2.424619,13839053.707611
1,4,1,16,write,close,1562017067.631099,1562017067.631108,0.000009,0.000000
1,4,1,16,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,16,read,create/open,1562017067.781661,1562017067.796310,0.014649,0.000000
1,4,1,16,read,write/read,1562017067.796311,1562017068.001362,0.205051,163639108.928023
1,4,1,16,read,close,1562017068.001363,1562017068.014159,0.012796,0.000000
1,4,1,16,read,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,16,write,create/open,1562017068.592119,1562017068.600021,0.007901,0.000000
2,1,1,16,write,write/read,1562017068.600021,1562017069.922246,1.322226,25377237.246120
2,1,1,16,write,close,1562017069.922247,1562017069.922254,0.000007,0.000000
2,1,1,16,write,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,16,read,create/open,1562017069.972800,1562017069.982849,0.010050,0.000000
2,1,1,16,read,write/read,1562017069.982849,1562017070.089009,0.106160,316075084.006702
2,1,1,16,read,close,1562017070.089010,1562017070.105298,0.016289,0.000000
2,1,1,16,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,16,write,create/open,1562017070.391455,1562017070.403035,0.011579,0.000000
2,2,1,16,write,write/read,1562017070.403035,1562017072.721668,2.318633,14471643.787131
2,2,1,16,write,close,1562017072.721669,1562017072.721678,0.000009,0.000000
2,2,1,16,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,16,read,create/open,1562017072.905658,1562017072.923251,0.017593,0.000000
2,2,1,16,read,write/read,1562017072.923252,1562017073.145613,0.222361,150900646.925779
2,2,1,16,read,close,1562017073.145613,1562017073.346524,0.200911,0.000000
2,2,1,16,read,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,16,write,create/open,1562017077.057165,1562017077.064668,0.007503,0.000000
2,3,1,16,write,write/read,1562017077.064668,1562017078.254212,1.189544,28207817.267510
2,3,1,16,write,close,1562017078.254213,1562017078.254221,0.000008,0.000000
2,3,1,16,write,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,16,read,create/open,1562017078.396863,1562017078.407607,0.010744,0.000000
2,3,1,16,read,write/read,1562017078.407607,1562017078.518398,0.110790,302863825.817542
