exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,1,1,24,write,create/open,1562017056.319469,1562017056.508140,0.188671,0.000000
1,1,1,24,write,write/read,1562017056.508141,1562017058.763018,2.254878,14880822.128320
1,1,1,24,write,close,1562017058.763019,1562017058.763039,0.000020,0.000000
1,1,1,24,write,remove,0.000000,0.000000,0.000000,0.000000
1,1,1,24,read,create/open,1562017058.991834,1562017059.011005,0.019171,0.000000
1,1,1,24,read,write/read,1562017059.011006,1562017059.134254,0.123248,272251635.793252
1,1,1,24,read,close,1562017059.134254,1562017059.340823,0.206568,0.000000
1,1,1,24,read,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,24,write,create/open,1562017061.109329,1562017061.115406,0.006076,0.000000
1,2,1,24,write,write/read,1562017061.115406,1562017063.281892,2.166486,15487953.906759
1,2,1,24,write,close,1562017063.281893,1562017063.281904,0.000011,0.000000
1,2,1,24,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,24,read,create/open,1562017064.399397,1562017064.436085,0.036688,0.000000
1,2,1,24,read,write/read,1562017064.436085,1562017064.659149,0.223063,150425491.724343
1,2,1,24,read,close,1562017064.659149,1562017065.089818,0.430668,0.000000
1,2,1,24,read,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,24,write,create/open,1562017059.393208,1562017059.400407,0.007199,0.000000
1,3,1,24,write,write/read,1562017059.400408,1562017060.565553,1.165146,28798487.480564
1,3,1,24,write,close,1562017060.565554,1562017060.565563,0.000009,0.000000
1,3,1,24,write,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,24,read,create/open,1562017060.699965,1562017060.720889,0.020924,0.000000
1,3,1,24,read,write/read,1562017060.720889,1562017060.844551,0.123662,271339366.031900
1,3,1,24,read,close,1562017060.844552,1562017061.090526,0.245974,0.000000
1,3,1,24,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,24,write,create/open,1562017065.199379,1562017065.206877,0.007498,0.000000
1,4,1,24,write,write/read,1562017065.206877,1562017067.564475,2.357598,14232465.015648
