exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,1,1,20,write,create/open,1562022588.423778,1562022588.431200,0.007421,0.000000
1,1,1,20,write,write/read,1562022588.431201,1562022589.593348,1.162148,28872776.030394
1,1,1,20,write,close,1562022589.593349,1562022589.593357,0.000008,0.000000
1,1,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
1,1,1,20,read,create/open,1562022589.622930,1562022589.635893,0.012964,0.000000
1,1,1,20,read,write/read,1562022589.635894,1562022589.749718,0.113824,294791288.808724
1,1,1,20,read,close,1562022589.749719,1562022589.753958,0.004240,0.000000
1,1,1,20,read,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,20,write,create/open,1562022589.778113,1562022589.786095,0.007982,0.000000
1,2,1,20,write,write/read,1562022589.786095,1562022591.785928,1.999833,16778616.116835
1,2,1,20,write,close,1562022591.785929,1562022591.785941,0.000011,0.000000
1,2,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,20,read,create/open,1562022592.108316,1562022592.125100,0.016784,0.000000
1,2,1,20,read,write/read,1562022592.125100,1562022592.348677,0.223576,150080446.384076
1,2,1,20,read,close,1562022592.348677,1562022592.350308,0.001631,0.000000
1,2,1,20,read,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,20,write,create/open,1562022582.808679,1562022582.827745,0.019066,0.000000
1,3,1,20,write,write/read,1562022582.827745,1562022584.350873,1.523128,22029955.318704
1,3,1,20,write,close,1562022584.350873,1562022584.350894,0.000021,0.000000
1,3,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,20,read,create/open,1562022585.119880,1562022585.140131,0.020251,0.000000
1,3,1,20,read,write/read,1562022585.140132,1562022585.249658,0.109526,306361319.408878
1,3,1,20,read,close,1562022585.249658,1562022585.251400,0.001741,0.000000
1,3,1,20,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,20,write,create/open,1562022585.293512,1562022585.300551,0.007039,0.000000
1,4,1,20,write,write/read,1562022585.300551,1562022588.105238,2.804687,11963699.237343
1,4,1,20,write,close,1562022588.105239,1562022588.105247,0.000008,0.000000
1,4,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,20,read,create/open,1562022588.130946,1562022588.166071,0.035124,0.000000
