exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,2,1,52,write,create/open,1562025068.122586,1562025068.129853,0.007267,0.000000
1,2,1,52,write,write/read,1562025068.129853,1562025068.993597,0.863743,38847689.814494
1,2,1,52,write,close,1562025068.993598,1562025068.993609,0.000011,0.000000
1,2,1,52,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,52,read,create/open,1562025069.085863,1562025069.102289,0.016426,0.000000
1,2,1,52,read,write/read,1562025069.102289,1562025069.331628,0.229339,146309236.707628
1,2,1,52,read,close,1562025069.331629,1562025069.340492,0.008862,0.000000
1,2,1,52,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,52,write,create/open,1562025066.857200,1562025066.864077,0.006877,0.000000
1,4,1,52,write,write/read,1562025066.864078,1562025067.756444,0.892367,37601610.415177
1,4,1,52,write,close,1562025067.756445,1562025067.756470,0.000025,0.000000
1,4,1,52,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,52,read,create/open,1562025067.825351,1562025067.837851,0.012501,0.000000
1,4,1,52,read,write/read,1562025067.837852,1562025068.024627,0.186775,179651194.681760
1,4,1,52,read,close,1562025068.024629,1562025068.028470,0.003842,0.000000
1,4,1,52,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,52,write,create/open,1562025069.375109,1562025069.382132,0.007022,0.000000
2,2,1,52,write,write/read,1562025069.382132,1562025070.347184,0.965052,34769571.105543
2,2,1,52,write,close,1562025070.347184,1562025070.347193,0.000009,0.000000
2,2,1,52,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,52,read,create/open,1562025070.348826,1562025070.402328,0.053503,0.000000
2,2,1,52,read,write/read,1562025070.402329,1562025070.601101,0.198772,168808482.022341
2,2,1,52,read,close,1562025070.601103,1562025070.601667,0.000565,0.000000
2,2,1,52,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,52,write,create/open,1562025071.282793,1562025071.289552,0.006759,0.000000
2,4,1,52,write,write/read,1562025071.289552,1562025072.221536,0.931983,36003247.962106
2,4,1,52,write,close,1562025072.221537,1562025072.221545,0.000009,0.000000
2,4,1,52,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,52,read,create/open,1562025072.244878,1562025072.290795,0.045918,0.000000
2,4,1,52,read,write/read,1562025072.290796,1562025072.498394,0.207599,161631234.817749
2,4,1,52,read,close,1562025072.498395,1562025072.499370,0.000975,0.000000
2,4,1,52,read,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,52,write,create/open,1562025073.567034,1562025073.574407,0.007373,0.000000
3,2,1,52,write,write/read,1562025073.574407,1562025074.525046,0.950639,35296721.553537
3,2,1,52,write,close,1562025074.525047,1562025074.525055,0.000008,0.000000
3,2,1,52,write,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,52,read,create/open,1562025074.536226,1562025074.555438,0.019212,0.000000
3,2,1,52,read,write/read,1562025074.555438,1562025074.776569,0.221131,151740167.932083
3,2,1,52,read,close,1562025074.776570,1562025074.781094,0.004524,0.000000
3,2,1,52,read,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,52,write,create/open,1562025076.484118,1562025076.489918,0.005799,0.000000
3,4,1,52,write,write/read,1562025076.489918,1562025077.436263,0.946346,35456849.110030
3,4,1,52,write,close,1562025077.436264,1562025077.436273,0.000009,0.000000
3,4,1,52,write,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,52,read,create/open,1562025077.438171,1562025077.482439,0.044267,0.000000
3,4,1,52,read,write/read,1562025077.482439,1562025077.687852,0.205413,163350791.878194
3,4,1,52,read,close,1562025077.687854,1562025077.689626,0.001773,0.000000
3,4,1,52,read,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,52,write,create/open,1562025077.921763,1562025077.930179,0.008415,0.000000
4,2,1,52,write,write/read,1562025077.930179,1562025078.892800,0.962621,34857349.153412
4,2,1,52,write,close,1562025078.892801,1562025078.892810,0.000009,0.000000
4,2,1,52,write,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,52,read,create/open,1562025078.894429,1562025078.922546,0.028117,0.000000
4,2,1,52,read,write/read,1562025078.922547,1562025079.138460,0.215913,155406974.286089
4,2,1,52,read,close,1562025079.138461,1562025079.141501,0.003040,0.000000
4,2,1,52,read,remove,0.000000,0.000000,0.000000,0.000000
4,4,1,52,write,create/open,1562025080.502728,1562025080.509264,0.006536,0.000000
4,4,1,52,write,write/read,1562025080.509265,1562025081.486517,0.977252,34335487.253590
4,4,1,52,write,close,1562025081.486518,1562025081.486526,0.000009,0.000000
4,4,1,52,write,remove,0.000000,0.000000,0.000000,0.000000
4,4,1,52,read,create/open,1562025081.488748,1562025081.522786,0.034038,0.000000
4,4,1,52,read,write/read,1562025081.522786,1562025081.747345,0.224559,149423792.246183
4,4,1,52,read,close,1562025081.747346,1562025081.750181,0.002835,0.000000
4,4,1,52,read,remove,0.000000,0.000000,0.000000,0.000000
5,2,1,52,write,create/open,1562025081.966669,1562025081.975237,0.008569,0.000000
5,2,1,52,write,write/read,1562025081.975238,1562025082.963172,0.987935,33964224.312517
5,2,1,52,write,close,1562025082.963173,1562025082.963182,0.000009,0.000000
5,2,1,52,write,remove,0.000000,0.000000,0.000000,0.000000
5,2,1,52,read,create/open,1562025082.964492,1562025082.996088,0.031596,0.000000
5,2,1,52,read,write/read,1562025082.996089,1562025083.231154,0.235066,142744765.244192
5,2,1,52,read,close,1562025083.231155,1562025083.232386,0.001231,0.000000
5,2,1,52,read,remove,0.000000,0.000000,0.000000,0.000000
5,4,1,52,write,create/open,1562025084.115921,1562025084.124839,0.008918,0.000000
5,4,1,52,write,write/read,1562025084.124839,1562025085.084729,0.959890,34956534.138451
5,4,1,52,write,close,1562025085.084730,1562025085.084740,0.000010,0.000000
5,4,1,52,write,remove,0.000000,0.000000,0.000000,0.000000
5,4,1,52,read,create/open,1562025085.100087,1562025085.120257,0.020170,0.000000
5,4,1,52,read,write/read,1562025085.120258,1562025085.343511,0.223254,150297298.311745
5,4,1,52,read,close,1562025085.343512,1562025085.349900,0.006388,0.000000
5,4,1,52,read,remove,0.000000,0.000000,0.000000,0.000000
