exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,1,1,8,write,create/open,1562025066.181103,1562025066.188963,0.007860,0.000000
1,1,1,8,write,write/read,1562025066.188963,1562025066.660435,0.471472,71169543.885463
1,1,1,8,write,close,1562025066.660435,1562025066.660444,0.000008,0.000000
1,1,1,8,write,remove,0.000000,0.000000,0.000000,0.000000
1,1,1,8,read,create/open,1562025066.664088,1562025066.677458,0.013370,0.000000
1,1,1,8,read,write/read,1562025066.677458,1562025066.825702,0.148243,226346844.621920
1,1,1,8,read,close,1562025066.825702,1562025066.827491,0.001789,0.000000
1,1,1,8,read,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,8,write,create/open,1562025068.122241,1562025068.128309,0.006067,0.000000
1,2,1,8,write,write/read,1562025068.128309,1562025069.075120,0.946812,35439393.967824
1,2,1,8,write,close,1562025069.075121,1562025069.075130,0.000009,0.000000
1,2,1,8,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,8,read,create/open,1562025069.085605,1562025069.121701,0.036097,0.000000
1,2,1,8,read,write/read,1562025069.121702,1562025069.349207,0.227505,147488633.044298
1,2,1,8,read,close,1562025069.349209,1562025069.351657,0.002448,0.000000
1,2,1,8,read,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,8,write,create/open,1562025065.501827,1562025065.520128,0.018301,0.000000
1,3,1,8,write,write/read,1562025065.520129,1562025066.018462,0.498333,67333292.039243
1,3,1,8,write,close,1562025066.018463,1562025066.018482,0.000020,0.000000
1,3,1,8,write,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,8,read,create/open,1562025066.020144,1562025066.033446,0.013302,0.000000
1,3,1,8,read,write/read,1562025066.033447,1562025066.146407,0.112960,297046135.113295
1,3,1,8,read,close,1562025066.146408,1562025066.150691,0.004283,0.000000
1,3,1,8,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,8,write,create/open,1562025066.856958,1562025066.862743,0.005785,0.000000
1,4,1,8,write,write/read,1562025066.862743,1562025067.754861,0.892118,37612121.708768
1,4,1,8,write,close,1562025067.754862,1562025067.754872,0.000010,0.000000
1,4,1,8,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,8,read,create/open,1562025067.825115,1562025067.849516,0.024401,0.000000
1,4,1,8,read,write/read,1562025067.849517,1562025068.093459,0.243942,137550847.862888
1,4,1,8,read,close,1562025068.093460,1562025068.096660,0.003200,0.000000
1,4,1,8,read,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,8,write,create/open,1562025072.731194,1562025072.739238,0.008044,0.000000
2,1,1,8,write,write/read,1562025072.739239,1562025073.219167,0.479929,69915447.374611
2,1,1,8,write,close,1562025073.219168,1562025073.219176,0.000008,0.000000
2,1,1,8,write,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,8,read,create/open,1562025073.220927,1562025073.230893,0.009966,0.000000
2,1,1,8,read,write/read,1562025073.230893,1562025073.335620,0.104727,320398236.014661
2,1,1,8,read,close,1562025073.335621,1562025073.339782,0.004161,0.000000
2,1,1,8,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,8,write,create/open,1562025069.374764,1562025069.380986,0.006221,0.000000
2,2,1,8,write,write/read,1562025069.380986,1562025070.301517,0.920531,36451187.548081
2,2,1,8,write,close,1562025070.301518,1562025070.301528,0.000010,0.000000
2,2,1,8,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,8,read,create/open,1562025070.348570,1562025070.371943,0.023374,0.000000
2,2,1,8,read,write/read,1562025070.371944,1562025070.589331,0.217387,154353471.101615
