exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,1,1,27,write,create/open,1562026252.074733,1562026252.079606,0.004874,0.000000
1,1,1,27,write,write/read,1562026252.079606,1562026252.541437,0.461831,72655240.937590
1,1,1,27,write,close,1562026252.541437,1562026252.541445,0.000008,0.000000
1,1,1,27,write,remove,0.000000,0.000000,0.000000,0.000000
1,1,1,27,read,create/open,1562026252.543182,1562026252.556493,0.013311,0.000000
1,1,1,27,read,write/read,1562026252.556493,1562026252.670476,0.113983,294380623.233199
1,1,1,27,read,close,1562026252.670477,1562026252.673034,0.002557,0.000000
1,1,1,27,read,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,27,write,create/open,1562026250.178183,1562026250.211949,0.033766,0.000000
1,2,1,27,write,write/read,1562026250.211949,1562026251.166500,0.954550,35152084.898852
1,2,1,27,write,close,1562026251.166501,1562026251.166523,0.000022,0.000000
1,2,1,27,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,27,read,create/open,1562026251.168760,1562026251.185917,0.017157,0.000000
1,2,1,27,read,write/read,1562026251.185918,1562026251.422360,0.236443,141913668.842696
1,2,1,27,read,close,1562026251.422361,1562026251.424124,0.001762,0.000000
1,2,1,27,read,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,27,write,create/open,1562026251.467169,1562026251.473761,0.006592,0.000000
1,3,1,27,write,write/read,1562026251.473761,1562026251.912444,0.438684,76488887.801793
1,3,1,27,write,close,1562026251.912445,1562026251.912452,0.000007,0.000000
1,3,1,27,write,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,27,read,create/open,1562026251.921169,1562026251.937461,0.016292,0.000000
1,3,1,27,read,write/read,1562026251.937461,1562026252.052973,0.115512,290484648.570726
1,3,1,27,read,close,1562026252.052974,1562026252.053576,0.000602,0.000000
1,3,1,27,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,27,write,create/open,1562026252.697668,1562026252.703831,0.006163,0.000000
1,4,1,27,write,write/read,1562026252.703831,1562026253.556672,0.852841,39344315.409646
1,4,1,27,write,close,1562026253.556672,1562026253.556681,0.000009,0.000000
1,4,1,27,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,27,read,create/open,1562026253.597413,1562026253.613734,0.016321,0.000000
1,4,1,27,read,write/read,1562026253.613734,1562026253.842644,0.228910,146583685.483465
1,4,1,27,read,close,1562026253.842646,1562026253.847392,0.004746,0.000000
1,4,1,27,read,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,27,write,create/open,1562026257.422721,1562026257.431341,0.008620,0.000000
2,1,1,27,write,write/read,1562026257.431341,1562026257.913578,0.482237,69580811.073073
2,1,1,27,write,close,1562026257.913578,1562026257.913586,0.000008,0.000000
2,1,1,27,write,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,27,read,create/open,1562026257.920013,1562026257.935540,0.015527,0.000000
2,1,1,27,read,write/read,1562026257.935540,1562026258.044759,0.109219,307222696.455171
2,1,1,27,read,close,1562026258.044760,1562026258.047819,0.003059,0.000000
2,1,1,27,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,27,write,create/open,1562026256.055442,1562026256.060580,0.005138,0.000000
2,2,1,27,write,write/read,1562026256.060581,1562026256.948796,0.888216,37777352.927764
2,2,1,27,write,close,1562026256.948797,1562026256.948806,0.000009,0.000000
2,2,1,27,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,27,read,create/open,1562026256.953352,1562026256.985656,0.032303,0.000000
2,2,1,27,read,write/read,1562026256.985656,1562026257.199599,0.213943,156838357.274802
2,2,1,27,read,close,1562026257.199600,1562026257.202787,0.003187,0.000000
2,2,1,27,read,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,27,write,create/open,1562026255.439717,1562026255.447723,0.008006,0.000000
2,3,1,27,write,write/read,1562026255.447723,1562026255.896036,0.448313,74845954.319077
2,3,1,27,write,close,1562026255.896037,1562026255.896045,0.000008,0.000000
2,3,1,27,write,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,27,read,create/open,1562026255.897387,1562026255.909933,0.012546,0.000000
