exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,2,1,62,write,create/open,1562026250.178813,1562026250.196400,0.017587,0.000000
1,2,1,62,write,write/read,1562026250.196400,1562026251.160336,0.963936,34809809.832581
1,2,1,62,write,close,1562026251.160337,1562026251.160359,0.000022,0.000000
1,2,1,62,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,62,read,create/open,1562026251.169324,1562026251.228770,0.059446,0.000000
1,2,1,62,read,write/read,1562026251.228771,1562026251.421853,0.193082,173783455.030016
1,2,1,62,read,close,1562026251.421853,1562026251.423268,0.001415,0.000000
1,2,1,62,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,62,write,create/open,1562026252.698247,1562026252.705143,0.006896,0.000000
1,4,1,62,write,write/read,1562026252.705143,1562026253.594902,0.889759,37711828.245824
1,4,1,62,write,close,1562026253.594903,1562026253.594911,0.000009,0.000000
1,4,1,62,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,62,read,create/open,1562026253.597915,1562026253.628276,0.030361,0.000000
1,4,1,62,read,write/read,1562026253.628277,1562026253.827811,0.199534,168163832.248181
1,4,1,62,read,close,1562026253.827811,1562026253.831240,0.003429,0.000000
1,4,1,62,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,62,write,create/open,1562026256.056006,1562026256.061168,0.005161,0.000000
2,2,1,62,write,write/read,1562026256.061168,1562026256.910930,0.849762,39486860.397773
2,2,1,62,write,close,1562026256.910930,1562026256.910939,0.000009,0.000000
2,2,1,62,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,62,read,create/open,1562026256.953872,1562026256.983877,0.030005,0.000000
2,2,1,62,read,write/read,1562026256.983878,1562026257.198104,0.214226,156630817.396557
2,2,1,62,read,close,1562026257.198105,1562026257.203410,0.005305,0.000000
2,2,1,62,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,62,write,create/open,1562026254.078353,1562026254.087248,0.008895,0.000000
2,4,1,62,write,write/read,1562026254.087248,1562026254.972144,0.884896,37919087.176208
2,4,1,62,write,close,1562026254.972145,1562026254.972153,0.000008,0.000000
2,4,1,62,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,62,read,create/open,1562026254.974575,1562026255.003301,0.028726,0.000000
