exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,2,1,45,write,create/open,1562026250.178530,1562026250.182335,0.003805,0.000000
1,2,1,45,write,write/read,1562026250.182335,1562026251.096359,0.914025,36710644.674143
1,2,1,45,write,close,1562026251.096360,1562026251.096383,0.000023,0.000000
1,2,1,45,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,45,read,create/open,1562026251.169164,1562026251.191506,0.022342,0.000000
1,2,1,45,read,write/read,1562026251.191506,1562026251.410821,0.219315,152996817.334725
1,2,1,45,read,close,1562026251.410822,1562026251.416789,0.005967,0.000000
1,2,1,45,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,45,write,create/open,1562026252.698081,1562026252.705890,0.007809,0.000000
1,4,1,45,write,write/read,1562026252.705891,1562026253.594928,0.889037,37742441.549749
1,4,1,45,write,close,1562026253.594929,1562026253.594938,0.000010,0.000000
1,4,1,45,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,45,read,create/open,1562026253.597782,1562026253.645706,0.047924,0.000000
1,4,1,45,read,write/read,1562026253.645706,1562026253.841659,0.195952,171237654.407834
1,4,1,45,read,close,1562026253.841660,1562026253.843255,0.001595,0.000000
1,4,1,45,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,45,write,create/open,1562026256.055837,1562026256.061541,0.005704,0.000000
2,2,1,45,write,write/read,1562026256.061541,1562026256.952745,0.891204,37650689.946446
2,2,1,45,write,close,1562026256.952746,1562026256.952755,0.000010,0.000000
2,2,1,45,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,45,read,create/open,1562026256.953746,1562026256.999263,0.045517,0.000000
2,2,1,45,read,write/read,1562026256.999263,1562026257.216743,0.217480,154287477.491022
2,2,1,45,read,close,1562026257.216744,1562026257.217396,0.000652,0.000000
2,2,1,45,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,45,write,create/open,1562026254.078178,1562026254.084610,0.006432,0.000000
2,4,1,45,write,write/read,1562026254.084610,1562026254.936279,0.851668,39398472.058703
2,4,1,45,write,close,1562026254.936280,1562026254.936288,0.000008,0.000000
2,4,1,45,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,45,read,create/open,1562026254.974402,1562026254.991841,0.017438,0.000000
2,4,1,45,read,write/read,1562026254.991841,1562026255.184933,0.193092,173774657.334471
2,4,1,45,read,close,1562026255.184933,1562026255.193310,0.008377,0.000000
2,4,1,45,read,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,45,write,create/open,1562026260.751365,1562026260.758031,0.006665,0.000000
3,2,1,45,write,write/read,1562026260.758031,1562026261.663076,0.905045,37074875.608419
3,2,1,45,write,close,1562026261.663077,1562026261.663086,0.000009,0.000000
3,2,1,45,write,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,45,read,create/open,1562026261.666785,1562026261.711504,0.044719,0.000000
3,2,1,45,read,write/read,1562026261.711505,1562026261.901058,0.189553,177019157.949499
3,2,1,45,read,close,1562026261.901058,1562026261.902380,0.001322,0.000000
3,2,1,45,read,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,45,write,create/open,1562026258.271667,1562026258.279783,0.008116,0.000000
3,4,1,45,write,write/read,1562026258.279783,1562026259.199089,0.919306,36499750.082298
3,4,1,45,write,close,1562026259.199090,1562026259.199098,0.000009,0.000000
3,4,1,45,write,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,45,read,create/open,1562026259.202172,1562026259.250699,0.048527,0.000000
3,4,1,45,read,write/read,1562026259.250700,1562026259.449789,0.199090,168539210.981145
3,4,1,45,read,close,1562026259.449790,1562026259.450386,0.000596,0.000000
3,4,1,45,read,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,45,write,create/open,1562026264.550234,1562026264.557353,0.007119,0.000000
4,2,1,45,write,write/read,1562026264.557353,1562026265.451242,0.893889,37537584.491833
4,2,1,45,write,close,1562026265.451243,1562026265.451252,0.000009,0.000000
4,2,1,45,write,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,45,read,create/open,1562026265.461929,1562026265.503194,0.041265,0.000000
4,2,1,45,read,write/read,1562026265.503195,1562026265.696415,0.193220,173658868.316412
4,2,1,45,read,close,1562026265.696416,1562026265.698285,0.001868,0.000000
4,2,1,45,read,remove,0.000000,0.000000,0.000000,0.000000
4,4,1,45,write,create/open,1562026263.153806,1562026263.160428,0.006622,0.000000
4,4,1,45,write,write/read,1562026263.160429,1562026264.008942,0.848513,39544965.809973
4,4,1,45,write,close,1562026264.008943,1562026264.008952,0.000009,0.000000
4,4,1,45,write,remove,0.000000,0.000000,0.000000,0.000000
4,4,1,45,read,create/open,1562026264.067933,1562026264.086891,0.018958,0.000000
4,4,1,45,read,write/read,1562026264.086891,1562026264.274091,0.187199,179244607.352966
4,4,1,45,read,close,1562026264.274091,1562026264.278733,0.004641,0.000000
4,4,1,45,read,remove,0.000000,0.000000,0.000000,0.000000
5,2,1,45,write,create/open,1562026268.545021,1562026268.557897,0.012876,0.000000
5,2,1,45,write,write/read,1562026268.557898,1562026269.440918,0.883020,37999621.550962
5,2,1,45,write,close,1562026269.440918,1562026269.440927,0.000008,0.000000
5,2,1,45,write,remove,0.000000,0.000000,0.000000,0.000000
5,2,1,45,read,create/open,1562026269.442395,1562026269.465989,0.023594,0.000000
5,2,1,45,read,write/read,1562026269.465990,1562026269.655295,0.189305,177250351.831134
5,2,1,45,read,close,1562026269.655296,1562026269.658778,0.003483,0.000000
5,2,1,45,read,remove,0.000000,0.000000,0.000000,0.000000
5,4,1,45,write,create/open,1562026266.559786,1562026266.565356,0.005570,0.000000
5,4,1,45,write,write/read,1562026266.565357,1562026267.440695,0.875338,38333111.355217
5,4,1,45,write,close,1562026267.440696,1562026267.440704,0.000008,0.000000
5,4,1,45,write,remove,0.000000,0.000000,0.000000,0.000000
5,4,1,45,read,create/open,1562026267.449147,1562026267.474410,0.025263,0.000000
5,4,1,45,read,write/read,1562026267.474411,1562026267.665801,0.191390,175320074.289162
5,4,1,45,read,close,1562026267.665801,1562026267.670089,0.004288,0.000000
5,4,1,45,read,remove,0.000000,0.000000,0.000000,0.000000
