exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,2,1,50,write,create/open,1562021244.655491,1562021244.663481,0.007990,0.000000
1,2,1,50,write,write/read,1562021244.663482,1562021246.831407,2.167925,15477671.114990
1,2,1,50,write,close,1562021246.831408,1562021246.831416,0.000009,0.000000
1,2,1,50,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,50,read,create/open,1562021246.834176,1562021246.880629,0.046453,0.000000
1,2,1,50,read,write/read,1562021246.880630,1562021247.075067,0.194438,172571810.179059
1,2,1,50,read,close,1562021247.075068,1562021247.077501,0.002433,0.000000
1,2,1,50,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,50,write,create/open,1562021241.653922,1562021241.664768,0.010845,0.000000
1,4,1,50,write,write/read,1562021241.664768,1562021244.363339,2.698571,12434149.547421
1,4,1,50,write,close,1562021244.363339,1562021244.363363,0.000024,0.000000
1,4,1,50,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,50,read,create/open,1562021244.365270,1562021244.409437,0.044167,0.000000
1,4,1,50,read,write/read,1562021244.409438,1562021244.610700,0.201262,166719960.617811
1,4,1,50,read,close,1562021244.610701,1562021244.613276,0.002575,0.000000
1,4,1,50,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,50,write,create/open,1562021249.790636,1562021249.797739,0.007103,0.000000
2,2,1,50,write,write/read,1562021249.797739,1562021252.112597,2.314858,14495242.959843
2,2,1,50,write,close,1562021252.112598,1562021252.112607,0.000009,0.000000
2,2,1,50,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,50,read,create/open,1562021252.114844,1562021252.157988,0.043144,0.000000
2,2,1,50,read,write/read,1562021252.157989,1562021252.363342,0.205353,163398774.145204
2,2,1,50,read,close,1562021252.363343,1562021252.364230,0.000887,0.000000
2,2,1,50,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,50,write,create/open,1562021253.872728,1562021253.877664,0.004936,0.000000
2,4,1,50,write,write/read,1562021253.877664,1562021256.061718,2.184054,15363370.093568
2,4,1,50,write,close,1562021256.061719,1562021256.061727,0.000009,0.000000
2,4,1,50,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,50,read,create/open,1562021256.417869,1562021256.437354,0.019485,0.000000
2,4,1,50,read,write/read,1562021256.437354,1562021256.650018,0.212664,157781521.670770
2,4,1,50,read,close,1562021256.650019,1562021256.658242,0.008224,0.000000
2,4,1,50,read,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,50,write,create/open,1562021258.248289,1562021258.254780,0.006491,0.000000
3,2,1,50,write,write/read,1562021258.254781,1562021260.686852,2.432072,13796645.960741
3,2,1,50,write,close,1562021260.686853,1562021260.686861,0.000008,0.000000
3,2,1,50,write,remove,0.000000,0.000000,0.000000,0.000000
3,2,1,50,read,create/open,1562021260.700185,1562021260.718666,0.018480,0.000000
3,2,1,50,read,write/read,1562021260.718666,1562021260.951016,0.232350,144413090.330418
3,2,1,50,read,close,1562021260.951017,1562021260.955234,0.004217,0.000000
3,2,1,50,read,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,50,write,create/open,1562021261.186347,1562021261.193591,0.007244,0.000000
3,4,1,50,write,write/read,1562021261.193592,1562021263.626981,2.433390,13789172.039728
3,4,1,50,write,close,1562021263.626982,1562021263.626990,0.000008,0.000000
3,4,1,50,write,remove,0.000000,0.000000,0.000000,0.000000
3,4,1,50,read,create/open,1562021263.630522,1562021263.664424,0.033902,0.000000
3,4,1,50,read,write/read,1562021263.664424,1562021263.868521,0.204096,164404887.091203
3,4,1,50,read,close,1562021263.868521,1562021263.871069,0.002548,0.000000
3,4,1,50,read,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,50,write,create/open,1562021271.218734,1562021271.229071,0.010337,0.000000
4,2,1,50,write,write/read,1562021271.229072,1562021273.713397,2.484325,13506456.070252
4,2,1,50,write,close,1562021273.713398,1562021273.713406,0.000009,0.000000
4,2,1,50,write,remove,0.000000,0.000000,0.000000,0.000000
4,2,1,50,read,create/open,1562021273.714032,1562021273.742142,0.028110,0.000000
4,2,1,50,read,write/read,1562021273.742143,1562021273.950266,0.208123,161223700.278633
4,2,1,50,read,close,1562021273.950267,1562021273.952072,0.001805,0.000000
4,2,1,50,read,remove,0.000000,0.000000,0.000000,0.000000
4,4,1,50,write,create/open,1562021265.542037,1562021265.549947,0.007910,0.000000
4,4,1,50,write,write/read,1562021265.549948,1562021268.091553,2.541606,13202059.118526
4,4,1,50,write,close,1562021268.091554,1562021268.091562,0.000008,0.000000
4,4,1,50,write,remove,0.000000,0.000000,0.000000,0.000000
4,4,1,50,read,create/open,1562021268.093160,1562021268.147234,0.054075,0.000000
4,4,1,50,read,write/read,1562021268.147235,1562021268.343403,0.196168,171049515.009125
4,4,1,50,read,close,1562021268.343403,1562021268.344244,0.000840,0.000000
4,4,1,50,read,remove,0.000000,0.000000,0.000000,0.000000
5,2,1,50,write,create/open,1562021275.781176,1562021275.789084,0.007908,0.000000
5,2,1,50,write,write/read,1562021275.789084,1562021277.945250,2.156166,15562083.122217
5,2,1,50,write,close,1562021277.945251,1562021277.945259,0.000009,0.000000
5,2,1,50,write,remove,0.000000,0.000000,0.000000,0.000000
5,2,1,50,read,create/open,1562021278.279319,1562021278.303341,0.024022,0.000000
5,2,1,50,read,write/read,1562021278.303342,1562021278.493263,0.189921,176675824.525322
5,2,1,50,read,close,1562021278.493263,1562021278.499135,0.005872,0.000000
5,2,1,50,read,remove,0.000000,0.000000,0.000000,0.000000
5,4,1,50,write,create/open,1562021280.323324,1562021280.331421,0.008096,0.000000
5,4,1,50,write,write/read,1562021280.331421,1562021282.545760,2.214339,15153246.410604
5,4,1,50,write,close,1562021282.545761,1562021282.545769,0.000008,0.000000
5,4,1,50,write,remove,0.000000,0.000000,0.000000,0.000000
5,4,1,50,read,create/open,1562021282.737441,1562021282.777721,0.040280,0.000000
5,4,1,50,read,write/read,1562021282.777721,1562021282.969450,0.191728,175010275.670760
5,4,1,50,read,close,1562021282.969450,1562021282.973513,0.004062,0.000000
5,4,1,50,read,remove,0.000000,0.000000,0.000000,0.000000
