exp_repl_id,run_id,run_rept_id,task_id,test,action,start_time,stop_time,latency,throughput
1,1,1,20,write,create/open,1562021238.778642,1562021238.804346,0.025704,0.000000
1,1,1,20,write,write/read,1562021238.804346,1562021240.137659,1.333313,25166217.006137
1,1,1,20,write,close,1562021240.137660,1562021240.137680,0.000020,0.000000
1,1,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
1,1,1,20,read,create/open,1562021241.490702,1562021241.508698,0.017996,0.000000
1,1,1,20,read,write/read,1562021241.508698,1562021241.629679,0.120981,277351863.901891
1,1,1,20,read,close,1562021241.629680,1562021241.630265,0.000585,0.000000
1,1,1,20,read,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,20,write,create/open,1562021244.655225,1562021244.663648,0.008423,0.000000
1,2,1,20,write,write/read,1562021244.663648,1562021246.744926,2.081278,16122032.048675
1,2,1,20,write,close,1562021246.744927,1562021246.744937,0.000010,0.000000
1,2,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
1,2,1,20,read,create/open,1562021246.833846,1562021246.857306,0.023459,0.000000
1,2,1,20,read,write/read,1562021246.857306,1562021247.086840,0.229534,146184923.338618
1,2,1,20,read,close,1562021247.086841,1562021247.093805,0.006964,0.000000
1,2,1,20,read,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,20,write,create/open,1562021247.121784,1562021247.132393,0.010609,0.000000
1,3,1,20,write,write/read,1562021247.132393,1562021248.198978,1.066584,31459707.843614
1,3,1,20,write,close,1562021248.198978,1562021248.198987,0.000009,0.000000
1,3,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
1,3,1,20,read,create/open,1562021248.219789,1562021248.231187,0.011398,0.000000
1,3,1,20,read,write/read,1562021248.231187,1562021248.346036,0.114849,292160453.123183
1,3,1,20,read,close,1562021248.346037,1562021248.347920,0.001883,0.000000
1,3,1,20,read,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,20,write,create/open,1562021241.653600,1562021241.662951,0.009352,0.000000
1,4,1,20,write,write/read,1562021241.662952,1562021244.350913,2.687961,12483229.373040
1,4,1,20,write,close,1562021244.350914,1562021244.350924,0.000010,0.000000
1,4,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
1,4,1,20,read,create/open,1562021244.364991,1562021244.383040,0.018049,0.000000
1,4,1,20,read,write/read,1562021244.383040,1562021244.602561,0.219521,152853082.210586
1,4,1,20,read,close,1562021244.602562,1562021244.607126,0.004564,0.000000
1,4,1,20,read,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,20,write,create/open,1562021252.407585,1562021252.415187,0.007602,0.000000
2,1,1,20,write,write/read,1562021252.415187,1562021253.710138,1.294951,25911739.504367
2,1,1,20,write,close,1562021253.710139,1562021253.710147,0.000009,0.000000
2,1,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
2,1,1,20,read,create/open,1562021253.718074,1562021253.738928,0.020854,0.000000
2,1,1,20,read,write/read,1562021253.738929,1562021253.852066,0.113137,296582910.153895
2,1,1,20,read,close,1562021253.852066,1562021253.852561,0.000494,0.000000
2,1,1,20,read,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,20,write,create/open,1562021249.790422,1562021249.797814,0.007392,0.000000
2,2,1,20,write,write/read,1562021249.797814,1562021252.112967,2.315152,14493402.403444
2,2,1,20,write,close,1562021252.112967,1562021252.112976,0.000008,0.000000
2,2,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
2,2,1,20,read,create/open,1562021252.114539,1562021252.130356,0.015817,0.000000
2,2,1,20,read,write/read,1562021252.130357,1562021252.354192,0.223836,149906361.020804
2,2,1,20,read,close,1562021252.354193,1562021252.358639,0.004445,0.000000
2,2,1,20,read,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,20,write,create/open,1562021248.381412,1562021248.386395,0.004982,0.000000
2,3,1,20,write,write/read,1562021248.386395,1562021249.576655,1.190260,28190832.618967
2,3,1,20,write,close,1562021249.576656,1562021249.576664,0.000008,0.000000
2,3,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
2,3,1,20,read,create/open,1562021249.635863,1562021249.645499,0.009636,0.000000
2,3,1,20,read,write/read,1562021249.645499,1562021249.755546,0.110047,304911049.822081
2,3,1,20,read,close,1562021249.755547,1562021249.758084,0.002537,0.000000
2,3,1,20,read,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,20,write,create/open,1562021253.872398,1562021253.879239,0.006841,0.000000
2,4,1,20,write,write/read,1562021253.879240,1562021256.323876,2.444636,13725735.555666
2,4,1,20,write,close,1562021256.323877,1562021256.323886,0.000010,0.000000
2,4,1,20,write,remove,0.000000,0.000000,0.000000,0.000000
2,4,1,20,read,create/open,1562021256.417567,1562021256.450477,0.032911,0.000000
2,4,1,20,read,write/read,1562021256.450478,1562021256.662078,0.211600,158574592.858414
2,4,1,20,read,close,1562021256.662079,1562021256.664677,0.002598,0.000000
2,4,1,20,read,remove,0.000000,0.000000,0.000000,0.000000
3,1,1,20,write,create/open,1562021256.884232,1562021256.892472,0.008240,0.000000
3,1,1,20,write,write/read,1562021256.892472,1562021258.088481,1.196009,28055341.485355
3,1,1,20,write,close,1562021258.088482,1562021258.088491,0.000009,0.000000
